Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,wig_to_bigWig,unknown,ok,1.0000000,10737.0000000,10.0000000,10093777947.0000000,10737418240.0000000,906395648.0000000
2,cascade,col-h,5da8e8f4b6cb8b42,3df54739ac010c43,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3572123876.0000000,4080218112.0000000,186527744.0000000
3,cascade,col-h,5da8e8f4b6cb8b42,a115d51fba6382f3,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3471855290.0000000,4080218112.0000000,186298368.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,ok,1.0000000,12240.0000000,7.0000000,6907817786.0000000,12240654336.0000000,126476288.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,1.0000000,297046010.0000000,4080218112.0000000,7577600.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,error,,,,,,
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,ok,5.0000000,20401.0000000,145.0000000,672311024026.0000000,20401094656.0000000,4183945216.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3462544413.0000000,4080218112.0000000,186052608.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,0E-7,307752733.0000000,4080218112.0000000,7491584.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3785916449.0000000,4080218112.0000000,186257408.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,77.0000000,77166202308.0000000,4080218112.0000000,2514493440.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3761008058.0000000,4080218112.0000000,185999360.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,cufflinks,2.2.1.3,ok,8.0000000,34359.0000000,1371.0000000,6620546495247.0000000,34359738368.0000000,5173567488.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3605031737.0000000,4080218112.0000000,186159104.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,1.0000000,293487212.0000000,4080218112.0000000,7581696.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,ok,1.0000000,12240.0000000,8.0000000,6892320887.0000000,12240654336.0000000,123949056.0000000
3,cascade,col-h,5da8e8f4b6cb8b42,a115d51fba6382f3,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,error,,,,,,
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,80.0000000,79653433666.0000000,4080218112.0000000,2316660736.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,ok,5.0000000,20401.0000000,147.0000000,674161416636.0000000,20401094656.0000000,4137177088.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3583592582.0000000,4080218112.0000000,186155008.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,bamFilter,2.5.2+galaxy1,ok,1.0000000,4080.0000000,294.0000000,294181352788.0000000,4080218112.0000000,1904594944.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,0E-7,62300261.0000000,4080218112.0000000,5410816.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,77.0000000,77238817351.0000000,4080218112.0000000,2358890496.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3929179863.0000000,4080218112.0000000,186142720.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,77.0000000,76399690812.0000000,4080218112.0000000,2025762816.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,ok,5.0000000,20401.0000000,146.0000000,667819708800.0000000,20401094656.0000000,4231479296.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3812877239.0000000,4080218112.0000000,186183680.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,error,,,,,,
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,compose_text_param,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3472315372.0000000,4080218112.0000000,186220544.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,rna_star,2.7.8a+galaxy1,ok,16.0000000,68719.0000000,441.0000000,2209810219793.0000000,68719476736.0000000,47557922816.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,wig_to_bigWig,unknown,ok,1.0000000,10737.0000000,21.0000000,21378258027.0000000,10737418240.0000000,1796096000.0000000
3,cascade,col-h,5da8e8f4b6cb8b42,a115d51fba6382f3,SRR24043307 ucsc.hg38.knownGene.gtf,param_value_from_file,unknown,ok,1.0000000,4080.0000000,3.0000000,3638635119.0000000,4080218112.0000000,187056128.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,compose_text_param,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3590569396.0000000,4080218112.0000000,186126336.0000000
2,cascade,col-h,5da8e8f4b6cb8b42,3df54739ac010c43,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,0E-7,64365568.0000000,4080218112.0000000,4870144.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,bamFilter,2.5.2+galaxy1,ok,1.0000000,4080.0000000,294.0000000,293700207802.0000000,4080218112.0000000,1026359296.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,79.0000000,78382602506.0000000,4080218112.0000000,2025234432.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,104.0000000,103385029790.0000000,4080218112.0000000,2762899456.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,bamFilter,2.5.2+galaxy1,error,,,,,,
2,cascade,col-h,5da8e8f4b6cb8b42,3df54739ac010c43,SRR24043307 ucsc.hg38.knownGene.gtf,compose_text_param,0.1.1,error,,,,,,
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,ok,1.0000000,12240.0000000,8.0000000,6926123514.0000000,12240654336.0000000,120307712.0000000
2,cascade,col-h,5da8e8f4b6cb8b42,3df54739ac010c43,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3625326250.0000000,4080218112.0000000,186056704.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,error,,,,,,
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,cufflinks,2.2.1.3,ok,8.0000000,34359.0000000,1375.0000000,6636948928312.0000000,34359738368.0000000,4576243712.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3379318576.0000000,4080218112.0000000,186503168.0000000
3,cascade,col-h,5da8e8f4b6cb8b42,a115d51fba6382f3,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,ok,1.0000000,12240.0000000,8.0000000,6910249990.0000000,12240654336.0000000,129409024.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,wig_to_bigWig,unknown,ok,1.0000000,10737.0000000,21.0000000,20952308293.0000000,10737418240.0000000,1796136960.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3798034241.0000000,4080218112.0000000,186007552.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,ok,5.0000000,20401.0000000,146.0000000,670838650899.0000000,20401094656.0000000,4807671808.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,ok,1.0000000,4080.0000000,184.0000000,183426330045.0000000,4080218112.0000000,1041166336.0000000
3,cascade,col-h,5da8e8f4b6cb8b42,a115d51fba6382f3,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3574618182.0000000,4080218112.0000000,185868288.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3504240813.0000000,4080218112.0000000,186355712.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3634692030.0000000,4080218112.0000000,186216448.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,bamFilter,2.5.2+galaxy1,ok,1.0000000,4080.0000000,294.0000000,294318409007.0000000,4080218112.0000000,2293202944.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,105.0000000,103560326157.0000000,4080218112.0000000,2770526208.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,103.0000000,101914287057.0000000,4080218112.0000000,2052026368.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,ok,1.0000000,4080.0000000,186.0000000,185521355571.0000000,4080218112.0000000,1030381568.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,wig_to_bigWig,unknown,ok,1.0000000,10737.0000000,11.0000000,10541001178.0000000,10737418240.0000000,948240384.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,1.0000000,292115535.0000000,4080218112.0000000,8044544.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,error,,,,,,
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,wig_to_bigWig,unknown,ok,1.0000000,10737.0000000,21.0000000,20493654302.0000000,10737418240.0000000,1796132864.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,0E-7,293524054.0000000,4080218112.0000000,8261632.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3763936463.0000000,4080218112.0000000,186040320.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3647792106.0000000,4080218112.0000000,186048512.0000000
3,cascade,col-h,5da8e8f4b6cb8b42,a115d51fba6382f3,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,0E-7,62898896.0000000,4080218112.0000000,5054464.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,77.0000000,77436495297.0000000,4080218112.0000000,2025820160.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,cufflinks,2.2.1.3,ok,8.0000000,34359.0000000,1371.0000000,6614389400796.0000000,34359738368.0000000,5459828736.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,compose_text_param,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3553603806.0000000,4080218112.0000000,186077184.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,ok,1.0000000,12240.0000000,7.0000000,6858321813.0000000,12240654336.0000000,121323520.0000000
2,cascade,col-h,5da8e8f4b6cb8b42,3df54739ac010c43,SRR24043307 ucsc.hg38.knownGene.gtf,rna_star,2.7.8a+galaxy1,ok,16.0000000,68719.0000000,461.0000000,2231374490786.0000000,68719476736.0000000,47772262400.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3452897737.0000000,4080218112.0000000,186396672.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,101.0000000,100586445693.0000000,4080218112.0000000,2759692288.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,ok,1.0000000,12240.0000000,8.0000000,6857662059.0000000,12240654336.0000000,120991744.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,ok,1.0000000,12240.0000000,7.0000000,6979857078.0000000,12240654336.0000000,121655296.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,ok,1.0000000,4080.0000000,177.0000000,176541323505.0000000,4080218112.0000000,2040557568.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,101.0000000,101236884570.0000000,4080218112.0000000,2768801792.0000000
3,cascade,col-h,5da8e8f4b6cb8b42,a115d51fba6382f3,SRR24043307 ucsc.hg38.knownGene.gtf,bamFilter,2.5.2+galaxy1,ok,1.0000000,4080.0000000,294.0000000,294797274867.0000000,4080218112.0000000,2293030912.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,1.0000000,291944827.0000000,4080218112.0000000,8273920.0000000
2,cascade,col-d,5da8e8f4b6cb8b42,744a17ef32270192,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,ok,1.0000000,4080.0000000,183.0000000,182388037429.0000000,4080218112.0000000,1037590528.0000000
2,cascade,col-h,5da8e8f4b6cb8b42,3df54739ac010c43,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3696074440.0000000,4080218112.0000000,185860096.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,ok,1.0000000,4080.0000000,182.0000000,180986946678.0000000,4080218112.0000000,1032155136.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,compose_text_param,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3785359204.0000000,4080218112.0000000,186068992.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,0E-7,63418634.0000000,4080218112.0000000,5218304.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,param_value_from_file,unknown,ok,1.0000000,4080.0000000,3.0000000,3469274586.0000000,4080218112.0000000,187420672.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,79.0000000,78792647333.0000000,4080218112.0000000,2025238528.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,rna_star,2.7.8a+galaxy1,ok,16.0000000,68719.0000000,448.0000000,2190418120755.0000000,68719476736.0000000,45763002368.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3730203031.0000000,4080218112.0000000,185843712.0000000
3,cascade,col-h,5da8e8f4b6cb8b42,a115d51fba6382f3,SRR24043307 ucsc.hg38.knownGene.gtf,rna_star,2.7.8a+galaxy1,ok,16.0000000,68719.0000000,445.0000000,2206331971246.0000000,68719476736.0000000,46104870912.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3776279033.0000000,4080218112.0000000,185921536.0000000
1,cascade,col-e,5da8e8f4b6cb8b42,388eb73757ab7098,SRR24043307 ucsc.hg38.knownGene.gtf,wig_to_bigWig,unknown,ok,1.0000000,10737.0000000,10.0000000,10564651842.0000000,10737418240.0000000,948310016.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3777945595.0000000,4080218112.0000000,185933824.0000000
2,cascade,col-e,5da8e8f4b6cb8b42,7be1a33c4472f1f7,SRR24043307 ucsc.hg38.knownGene.gtf,bamFilter,2.5.2+galaxy1,ok,1.0000000,4080.0000000,295.0000000,294511319263.0000000,4080218112.0000000,1882755072.0000000
3,cascade,col-e,5da8e8f4b6cb8b42,7bf17889b9bb0e8a,SRR24043307 ucsc.hg38.knownGene.gtf,wig_to_bigWig,unknown,ok,1.0000000,10737.0000000,11.0000000,11519845636.0000000,10737418240.0000000,948350976.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,cufflinks,2.2.1.3,ok,8.0000000,34359.0000000,1378.0000000,6628393919024.0000000,34359738368.0000000,4732850176.0000000
3,cascade,col-h,5da8e8f4b6cb8b42,a115d51fba6382f3,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,ok,5.0000000,20401.0000000,145.0000000,667856733192.0000000,20401094656.0000000,4053168128.0000000
2,cascade,col-h,5da8e8f4b6cb8b42,3df54739ac010c43,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,ok,1.0000000,4080.0000000,178.0000000,176899670691.0000000,4080218112.0000000,2040086528.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,param_value_from_file,unknown,ok,1.0000000,4080.0000000,3.0000000,3603250228.0000000,4080218112.0000000,187428864.0000000
1,cascade,col-d,5da8e8f4b6cb8b42,84a63edea26c2a34,SRR24043307 ucsc.hg38.knownGene.gtf,bedtools_genomecoveragebed,2.30.0,ok,1.0000000,4080.0000000,105.0000000,104366251821.0000000,4080218112.0000000,2765340672.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,ok,5.0000000,20401.0000000,146.0000000,674916947580.0000000,20401094656.0000000,4102529024.0000000
1,cascade,col-h,5da8e8f4b6cb8b42,45e010d8e5d30836,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,ok,1.0000000,4080.0000000,0E-7,61400293.0000000,4080218112.0000000,5263360.0000000
3,cascade,col-d,5da8e8f4b6cb8b42,b2dead7a3d4ae5ca,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,ok,5.0000000,20401.0000000,146.0000000,672529721561.0000000,20401094656.0000000,4300828672.0000000
