Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
3,cascade,col-h,1978dc6b6a4de271,7fc33a41aa53683f,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3677730143.0000000,4080218112.0000000,186347520.0000000
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,rna_star,2.7.8a+galaxy1,deleting,,,,,,
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,rna_star,2.7.8a+galaxy1,deleting,,,,,,
4,cascade,col-d,c6f26c88ccf8b25b,18b4b384056fe984,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3326384404.0000000,4080218112.0000000,186200064.0000000
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,param_value_from_file,unknown,deleted,,,,,,
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,deleting,,,,,,
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,deleting,,,,,,
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,bamFilter,2.5.2+galaxy1,deleted,,,,,,
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3348802725.0000000,4080218112.0000000,185978880.0000000
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3694829206.0000000,4080218112.0000000,186126336.0000000
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,param_value_from_file,unknown,deleted,,,,,,
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,bamFilter,2.5.2+galaxy1,deleting,,,,,,
4,cascade,col-d,c6f26c88ccf8b25b,18b4b384056fe984,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,error,,,,,,
3,cascade,col-d,c6f26c88ccf8b25b,47c35a5c4bb1d8aa,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3489935650.0000000,4080218112.0000000,186122240.0000000
3,cascade,col-h,1978dc6b6a4de271,7fc33a41aa53683f,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3509481111.0000000,4080218112.0000000,185831424.0000000
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,deleted,,,,,,
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,deleting,,,,,,
3,cascade,col-h,1978dc6b6a4de271,7fc33a41aa53683f,SRR24043307 ucsc.hg38.knownGene.gtf,rna_star,2.7.8a+galaxy1,deleting,,,,,,
3,cascade,col-h,1978dc6b6a4de271,7fc33a41aa53683f,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3446709734.0000000,4080218112.0000000,186306560.0000000
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3542068966.0000000,4080218112.0000000,185778176.0000000
3,cascade,col-h,1978dc6b6a4de271,7fc33a41aa53683f,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,deleted,,,,,,
3,cascade,col-d,c6f26c88ccf8b25b,47c35a5c4bb1d8aa,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3423714801.0000000,4080218112.0000000,185991168.0000000
4,cascade,col-d,c6f26c88ccf8b25b,18b4b384056fe984,SRR24043307 ucsc.hg38.knownGene.gtf,rna_star,2.7.8a+galaxy1,deleting,,,,,,
3,cascade,col-h,1978dc6b6a4de271,7fc33a41aa53683f,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,deleted,,,,,,
3,cascade,col-d,c6f26c88ccf8b25b,47c35a5c4bb1d8aa,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,error,5.0000000,20401.0000000,0E-7,134146718.0000000,20401094656.0000000,12865536.0000000
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3354914329.0000000,4080218112.0000000,186384384.0000000
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,deleted,,,,,,
4,cascade,col-d,c6f26c88ccf8b25b,18b4b384056fe984,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,deleted,,,,,,
4,cascade,col-d,c6f26c88ccf8b25b,18b4b384056fe984,SRR24043307 ucsc.hg38.knownGene.gtf,compose_text_param,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3397060918.0000000,4080218112.0000000,186241024.0000000
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,param_value_from_file,unknown,deleted,,,,,,
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,cufflinks,2.2.1.3,deleted,,,,,,
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,deleted,,,,,,
4,cascade,col-d,c6f26c88ccf8b25b,18b4b384056fe984,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3515998978.0000000,4080218112.0000000,186376192.0000000
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,deleted,,,,,,
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,error,5.0000000,20401.0000000,0E-7,135249950.0000000,20401094656.0000000,13303808.0000000
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3425087536.0000000,4080218112.0000000,186204160.0000000
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,error,5.0000000,20401.0000000,0E-7,138384289.0000000,20401094656.0000000,13258752.0000000
4,cascade,col-d,c6f26c88ccf8b25b,18b4b384056fe984,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3359032302.0000000,4080218112.0000000,186224640.0000000
3,cascade,col-h,1978dc6b6a4de271,7fc33a41aa53683f,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,deleted,,,,,,
4,cascade,col-d,c6f26c88ccf8b25b,18b4b384056fe984,SRR24043307 ucsc.hg38.knownGene.gtf,multiqc,1.11+galaxy1,deleted,,,,,,
3,cascade,col-d,c6f26c88ccf8b25b,47c35a5c4bb1d8aa,SRR24043307 ucsc.hg38.knownGene.gtf,cufflinks,2.2.1.3,deleted,,,,,,
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,compose_text_param,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3403132697.0000000,4080218112.0000000,186531840.0000000
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3656472474.0000000,4080218112.0000000,185888768.0000000
3,cascade,col-d,c6f26c88ccf8b25b,47c35a5c4bb1d8aa,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,error,5.0000000,20401.0000000,0E-7,136746453.0000000,20401094656.0000000,12898304.0000000
3,cascade,col-h,1978dc6b6a4de271,7fc33a41aa53683f,SRR24043307 ucsc.hg38.knownGene.gtf,compose_text_param,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3464757834.0000000,4080218112.0000000,185942016.0000000
3,cascade,col-h,1978dc6b6a4de271,7fc33a41aa53683f,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3481638113.0000000,4080218112.0000000,186417152.0000000
3,cascade,col-d,c6f26c88ccf8b25b,47c35a5c4bb1d8aa,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,deleting,,,,,,
3,cascade,col-d,c6f26c88ccf8b25b,47c35a5c4bb1d8aa,SRR24043307 ucsc.hg38.knownGene.gtf,param_value_from_file,unknown,deleted,,,,,,
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3683058864.0000000,4080218112.0000000,185769984.0000000
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3491375222.0000000,4080218112.0000000,186560512.0000000
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3559233115.0000000,4080218112.0000000,185880576.0000000
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3421264210.0000000,4080218112.0000000,186044416.0000000
4,cascade,col-d,c6f26c88ccf8b25b,18b4b384056fe984,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,error,5.0000000,20401.0000000,0E-7,141765697.0000000,20401094656.0000000,13488128.0000000
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,compose_text_param,0.1.1,ok,1.0000000,4080.0000000,4.0000000,3708727302.0000000,4080218112.0000000,186404864.0000000
3,cascade,col-d,c6f26c88ccf8b25b,47c35a5c4bb1d8aa,SRR24043307 ucsc.hg38.knownGene.gtf,revertR2orientationInBam,0.0.2,deleted,,,,,,
4,cascade,col-h,1978dc6b6a4de271,28082245c7fc3727,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,deleted,,,,,,
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,tp_awk_tool,1.1.2,deleted,,,,,,
2,cascade,col-h,1978dc6b6a4de271,235ffa5a82991e41,SRR24043307 ucsc.hg38.knownGene.gtf,map_param_value,0.1.1,ok,1.0000000,4080.0000000,3.0000000,3405282963.0000000,4080218112.0000000,186466304.0000000
2,cascade,col-d,c6f26c88ccf8b25b,cf9e563e62712f91,SRR24043307 ucsc.hg38.knownGene.gtf,cutadapt,4.0+galaxy1,error,5.0000000,20401.0000000,0E-7,138830768.0000000,20401094656.0000000,13074432.0000000
